Cross-Validation Fold,Trial Number,Score,Feature Dimensions,Number of Heads,Head Dimensions,Dropout Rate,Activation Function,Normalization Type,ArcFace Scaling Factor,ArcFace Angular Margin Penalty,Lambda Center,Optimizer,Learning Rate,Weight Decay,Momentum,Optimizer Center,Learning Rate Center,Weight Decay Center,Momentum Center,Scheduler,Scheduler T0,Scheduler Eta Min,Scheduler Step Size,Scheduler Gamma,Scheduler Center,Scheduler Center T0,Scheduler Center Eta Min,Scheduler Center Step Size,Scheduler Center Gamma,State
Fold 5,12,0.9726350088784828,384,3,256,0.25918212695143905,selu,none,53,0.4357956021904152,0.028304446167780217,AdamW,0.00036097536475048316,8.14467033509474e-06,,SGD,0.00011295347805247803,0.0001702028399425675,0.8729814455717486,cosine,9.0,7.31729188437964e-05,,,steplr,,,6.0,0.7927339951823094,COMPLETE
Fold 5,13,0.9769255842817394,384,3,256,0.3376236562738454,gelu,none,51,0.4526200571324457,0.021524042017761633,AdamW,0.00017005875014663774,2.9345217153597024e-06,,SGD,0.00013021072699345262,0.000308266328332579,0.8991794585616948,cosine,10.0,8.834555757256468e-05,,,steplr,,,5.0,0.8694000999910292,COMPLETE
Fold 5,14,0.9724358809186552,384,3,256,0.34950571523977686,selu,none,53,0.47032418451507674,0.017888228656035243,AdamW,0.00013472485103158642,9.030004945111506e-06,,SGD,0.00022901343226152708,0.0005901959870408283,0.8967498988926647,cosine,10.0,9.006009895748003e-05,,,steplr,,,5.0,0.8601440000335266,COMPLETE
Fold 5,15,0.9754738568452304,384,3,256,0.31107487853111604,gelu,none,50,0.3989899042248253,0.023675843126570853,AdamW,0.00019325052600066743,1.6383408434946738e-05,,SGD,8.927184003662566e-05,0.00030615498004618954,0.89395505958434,cosine,9.0,6.673762456360748e-05,,,steplr,,,5.0,0.8708159372736107,COMPLETE
Fold 5,16,0.9806307299933722,384,3,256,0.4217939800395239,gelu,none,49,0.3892214666426626,0.015055735329992777,AdamW,5.222389497015487e-05,8.23723605271669e-05,,SGD,0.0003210038218538929,0.00032544244717257865,0.9010713295846435,cosine,8.0,6.1008838850211464e-05,,,steplr,,,10.0,0.6479886435862883,COMPLETE
Fold 5,17,0.979030555562292,128,3,256,0.41877704965173007,gelu,none,58,0.389161966211207,0.013221566971846293,AdamW,6.281220300378762e-05,0.0001234138173898944,,SGD,0.0003105298879932143,0.00026598650504054347,0.9175779312857608,cosine,8.0,5.3965542853896427e-05,,,steplr,,,11.0,0.6070717972557997,COMPLETE
Fold 5,18,0.9765943943491063,128,2,256,0.421251148738377,gelu,none,58,0.3869838851978093,0.0011198206656665918,AdamW,5.2504195778899004e-05,9.921021550731878e-05,,SGD,0.0003114898823017145,8.759786134526465e-05,0.9338440504064615,cosine,8.0,4.8589357693435606e-05,,,steplr,,,11.0,0.5928869605978022,COMPLETE
Fold 5,19,0.9759397949547385,128,3,256,0.43631464532780423,gelu,none,58,0.3426963457271392,0.04915377372393756,AdamW,5.5670838972731715e-05,9.511743520536093e-05,,SGD,0.0003942275264932392,0.0002982932116097234,0.9186816301150743,cosine,7.0,6.27935052672168e-05,,,steplr,,,11.0,0.6044721138749323,COMPLETE
Fold 5,20,0.9729413885536422,128,3,256,0.40141578183677035,leaky_relu,batch,48,0.38941894147066697,0.015329183697498977,AdamW,2.8962454053827287e-05,0.00011339018161503915,,SGD,0.00041656623067407505,0.0009281744329060224,0.9183320905238614,cosine,4.0,3.4207452462529526e-05,,,steplr,,,14.0,0.4557993014725864,COMPLETE
Fold 5,21,0.9790301611493814,384,3,256,0.35860219364312684,gelu,none,56,0.4188564754579276,0.013657933225020104,AdamW,7.924004732159149e-05,2.513984422054693e-05,,SGD,0.00017775319654220558,0.00023362792308583033,0.8982452546621523,cosine,8.0,7.745844456844743e-05,,,steplr,,,9.0,0.715288050238337,COMPLETE
Fold 5,22,0.9797083440866726,384,3,256,0.45398831195169437,gelu,none,56,0.3799616877309943,0.011869954764174087,AdamW,9.044208485269647e-05,2.0854789189187898e-05,,SGD,0.0001897637177459899,0.00016230206384371766,0.886831668511041,cosine,8.0,5.7694367991241314e-05,,,steplr,,,9.0,0.6738494280071434,COMPLETE
Fold 5,23,0.9775551946417518,128,3,256,0.44964905412032524,gelu,none,56,0.3804431171960896,0.01168403589170007,AdamW,8.418025264423882e-05,6.499333552235181e-05,,SGD,0.00030903034279914954,0.00013791153240325652,0.8819077430848541,cosine,8.0,5.576689888795845e-05,,,steplr,,,9.0,0.6456709752499824,COMPLETE
Fold 5,24,0.9766466761557991,384,2,256,0.48690717800669137,gelu,none,60,0.3736597219939908,0.046935917667203224,AdamW,3.640358236521366e-05,0.0002375528888369651,,SGD,0.00048166875988465285,5.1697170845509286e-05,0.8493096656202597,cosine,8.0,5.236972402648505e-05,,,steplr,,,14.0,0.46093737981862826,COMPLETE
Fold 5,25,0.978073489197914,128,3,128,0.3875129652896099,gelu,none,48,0.3392230905201384,0.025598431535261215,AdamW,7.092754233619548e-05,1.9857376159541226e-05,,SGD,0.0009147699123108734,0.0004977854047907807,0.9114477108483686,cosine,5.0,3.369553212282787e-05,,,steplr,,,8.0,0.7109745237618333,COMPLETE
Fold 5,26,0.9746392581599777,384,2,256,0.2993707681906669,gelu,none,57,0.4116865481264547,0.009008310103523678,AdamW,0.0001173095033661066,5.634070555031736e-05,,AdamW,0.00015781891706624464,5.4878234125899656e-05,,cosine,9.0,6.419302232266288e-05,,,steplr,,,12.0,0.5348060099479214,COMPLETE
Fold 5,27,0.9795937683714597,384,3,256,0.448181547768719,gelu,none,36,0.37009783118131007,0.0009313966052945481,AdamW,2.2677410614306374e-05,0.00017267976887835448,,SGD,6.107095812587814e-05,0.000485089289697101,0.8833161784995635,cosine,7.0,4.490493334987193e-05,,,steplr,,,8.0,0.7199367098196332,COMPLETE
Fold 5,28,0.9758536713548707,384,3,256,0.45516314459130064,relu,none,35,0.33683962587867206,0.0006669131762341695,AdamW,2.1133851401011635e-05,0.00035774271159413743,,SGD,5.9373549035799906e-05,0.0006434430310213288,0.8782238882400241,cosine,7.0,3.858662968814668e-05,,,steplr,,,8.0,0.7611940021902748,COMPLETE
Fold 5,29,0.5998937112728613,384,2,128,0.4763004766814858,leaky_relu,batch,39,0.37174207423697164,0.04242182626285389,SGD,3.329170428075789e-05,3.801595334366859e-05,0.8053159807533037,AdamW,6.032971132468511e-05,0.0004364802342638255,,cosine,6.0,4.368980628092004e-05,,,steplr,,,8.0,0.6631769402278362,PRUNED
Fold 5,30,0.9784249118910963,384,3,256,0.4974270424608733,gelu,none,45,0.40531467168899665,0.055735832335554306,AdamW,1.0581202362328135e-05,6.147814868880203e-05,,SGD,5.9521596205317193e-05,0.0001620307872481088,0.8627607434036381,cosine,5.0,2.8052564264671322e-05,,,steplr,,,7.0,0.5130014385318665,COMPLETE
Fold 5,31,0.9807968326858277,384,3,256,0.4119719411572123,gelu,none,35,0.38890624492781023,0.01885917465633279,AdamW,5.378472595263165e-05,0.00018213889767049125,,SGD,0.0002677900738686858,0.00020870986840731295,0.8873410938234206,cosine,8.0,5.851639005669237e-05,,,steplr,,,10.0,0.5954180295547417,COMPLETE
Fold 5,32,0.9773219411616333,384,3,256,0.45293835419900935,gelu,none,34,0.35431459609028637,0.019410947594026035,AdamW,4.391844452754268e-05,0.0001783656139682573,,SGD,0.00024941884450751064,0.00012725059883362424,0.8837938197214673,cosine,7.0,6.030851260227532e-05,,,steplr,,,10.0,0.7755009712879001,COMPLETE
Fold 5,33,0.9763448900294874,384,3,256,0.37662187368439654,gelu,none,35,0.37135902384989217,0.008411969989626462,AdamW,2.0579170488150175e-05,0.000289390297741358,,SGD,0.0005424154644281362,0.00044794634034305247,0.8667341371172584,cosine,9.0,7.566180496268186e-05,,,steplr,,,13.0,0.3772530645771811,COMPLETE
Fold 5,34,0.9622899757231261,384,3,256,0.4212422920786984,gelu,layer,37,0.32377616832569717,0.02912777275048773,AdamW,0.00014545994807382224,0.0005853324191921775,,SGD,0.00015279613173153596,0.00020405062523308305,0.8882169200489206,cosine,8.0,4.579606727604719e-05,,,steplr,,,10.0,0.711109730603782,PRUNED
Fold 5,35,0.9720017087157666,256,2,128,0.47374505091206703,selu,none,42,0.42426733136190387,0.0008727577618230285,AdamW,0.0002612075680064201,1.3373275728450411e-05,,SGD,0.00019395617544427238,4.4554479304094035e-05,0.8509808646038387,cosine,7.0,6.949530715907583e-05,,,steplr,,,9.0,0.5536599488795336,PRUNED
Fold 5,36,0.8903918125552537,384,3,256,0.3021122986451978,relu,batch,33,0.39664458736943803,0.018251167704617984,SGD,0.0001021413310662908,0.0001644202207371048,0.8429775946832794,SGD,7.9629291298489e-05,0.0001080162145356502,0.9071375285075736,steplr,,,20.0,0.11450125369214592,steplr,,,7.0,0.653119159509743,PRUNED
Fold 5,37,0.9778894184945782,384,3,256,0.40562898611830955,gelu,none,40,0.3657487778100024,0.006425566496711435,AdamW,2.88641117082069e-05,0.0008776723664085276,,AdamW,0.0008809635879934349,1.6759720552517985e-05,,cosine,9.0,5.877150599335439e-05,,,cosine,10.0,1.0081801156694304e-06,,,COMPLETE
Fold 5,38,0.939923818215185,256,2,512,0.02638359832600834,gelu,layer,31,0.3818959352672008,0.09031831057288595,SGD,4.487051323727181e-05,3.817300949609875e-05,0.9019940799815105,SGD,4.8452230692135265e-05,6.81327155171323e-05,0.8618161015350505,steplr,,,20.0,0.33729473373126295,steplr,,,10.0,0.7983669520448065,PRUNED
Fold 5,39,0.5416713974376932,384,3,128,0.3691518177003102,relu,none,64,0.4117719998256695,0.07143524814993021,AdamW,1.7880629870801592e-05,0.000481148180806524,,AdamW,1.5498057025197393e-05,0.00035431244321770496,,cosine,7.0,1.6775455218687914e-05,,,cosine,3.0,2.2251562268480647e-05,,,PRUNED
Fold 5,40,0.6079427194878975,512,3,256,0.43707540951435236,gelu,batch,44,0.3508495856140144,0.03747540176427643,SGD,2.5729176205252006e-05,7.668531527949963e-05,0.9060058980986779,SGD,0.0005996564274938875,0.0006650042238251615,0.8331819221464293,steplr,,,5.0,0.1254221645509343,steplr,,,12.0,0.6683260965828377,PRUNED
Fold 5,41,0.9774375610401197,128,3,256,0.4163180072667421,gelu,none,55,0.38865716165781805,0.013451085029530418,AdamW,6.971623441096328e-05,0.0001490155717044094,,SGD,0.00029086582569259455,0.00022747121970852818,0.9111156111436166,cosine,8.0,5.4421467352676706e-05,,,steplr,,,11.0,0.5940619059380793,COMPLETE
Fold 5,42,0.9732206224047002,384,3,256,0.4618103253814282,gelu,none,60,0.39559433654809156,0.011168869451493568,AdamW,5.759044284506537e-05,0.00011982361756416995,,SGD,0.00037343008639517845,3.0587852938002502e-06,0.9310143680621968,cosine,8.0,4.885373337415698e-05,,,steplr,,,10.0,0.606396613525344,PRUNED
Fold 5,43,0.9789514500088926,256,3,256,0.4995370461613956,gelu,none,62,0.3772906665711612,0.004547888991405652,AdamW,6.311554749160565e-05,0.00024315100135032918,,SGD,0.00028090941330833317,0.00024334169973354034,0.8888166802168682,cosine,7.0,5.5558783190332194e-05,,,steplr,,,13.0,0.7343056841653915,COMPLETE
Fold 5,44,0.9717285483456655,128,3,512,0.43152224413525764,gelu,none,37,0.36480242464777024,0.028015089105389537,AdamW,9.469166879875725e-05,4.873236524705394e-05,,SGD,0.00014427951589838806,0.0008147736727306988,0.9011629344316601,cosine,8.0,7.950891649124643e-05,,,cosine,9.0,9.45641470850793e-05,,,PRUNED
Fold 5,45,0.9662775638947101,512,3,256,0.3957173414805179,gelu,layer,49,0.3012533941036214,0.016355235678085098,AdamW,3.767370878270316e-05,2.866131958893721e-05,,SGD,0.00019571060425714525,0.00038468681121633447,0.8729030662945515,cosine,6.0,6.856460340135772e-05,,,steplr,,,7.0,0.1811897765917207,PRUNED
Fold 5,46,0.969336685299528,384,3,256,0.0908308433927309,leaky_relu,none,30,0.40565192489752266,0.023286883714212135,AdamW,4.921416387508992e-05,7.7594780018421e-05,,SGD,0.00011455170725476557,0.00017440310590078695,0.9304918573225807,steplr,,,16.0,0.37092804435901144,steplr,,,17.0,0.47410820638158424,PRUNED
Fold 5,47,0.9645728995241651,384,1,512,0.32330618321904075,selu,none,54,0.3578794194736085,0.033049672010974224,AdamW,0.00011081914084765888,0.00013762941260777572,,SGD,0.0002402051716607453,1.2381243080140221e-06,0.9058457001211366,cosine,9.0,4.9853158893963354e-05,,,cosine,3.0,6.690734731073225e-05,,,PRUNED
Fold 5,48,0.9732738971573892,384,3,256,0.1916848505185725,gelu,none,47,0.4278212853857264,0.0059763128471939375,AdamW,3.7641435663319e-05,0.00021441746092036422,,AdamW,0.0003683743484904092,0.00010546091205341464,,cosine,7.0,4.081986830912083e-05,,,steplr,,,9.0,0.5523886240096635,PRUNED
Fold 5,49,0.9526882278694642,128,3,256,0.37146769081196895,gelu,layer,51,0.3904533385261965,0.019813508216079377,SGD,9.017431482165447e-05,0.00035000601516364533,0.8453565235787422,SGD,0.0007099622605468714,0.00029588213903128434,0.9453836654674926,cosine,8.0,2.5150605303490804e-05,,,steplr,,,11.0,0.6832947568194301,PRUNED
Fold 5,50,0.9736387362867125,512,2,256,0.46989066874415486,relu,none,42,0.41285158559918333,0.003696607551401332,AdamW,0.00014379519095492036,8.377908081600769e-05,,SGD,7.857421205082813e-05,1.7516167486413796e-05,0.8924228317713072,cosine,9.0,6.0479431761879696e-05,,,steplr,,,8.0,0.8127237534075619,PRUNED
Fold 5,51,0.9776866136983965,384,3,256,0.3447045134685256,gelu,none,62,0.4415031588862281,0.014030089993605789,AdamW,7.062507736537116e-05,1.2292637361683398e-05,,SGD,0.0001927716896643128,0.0005443879439433499,0.885121910113166,cosine,8.0,8.184074969897113e-05,,,steplr,,,10.0,0.7292411193799311,COMPLETE
Fold 5,52,0.9712954974460328,384,3,256,0.41238537026609606,gelu,none,59,0.42221348411970777,0.009209352604081872,AdamW,8.258074929106666e-05,2.176675271971724e-05,,SGD,0.00017748285223948595,0.0002392409136064794,0.9020978098321593,cosine,8.0,7.216360452641274e-05,,,steplr,,,9.0,0.6274500627947063,PRUNED
Fold 5,53,0.9782254447282908,384,3,256,0.28366522915377657,gelu,none,55,0.380095076754676,0.013057651342171551,AdamW,7.9943625099982e-05,2.6713721180031966e-05,,SGD,0.000444219012989701,0.0001887787003424591,0.9230493208948657,cosine,7.0,9.477202418028289e-05,,,steplr,,,9.0,0.6924437534274199,COMPLETE
Fold 5,54,0.9807727784292485,384,3,256,0.35622269524920647,gelu,none,53,0.4014650371236712,0.02126947050970327,AdamW,0.0002139309904619162,4.669533061494297e-06,,SGD,0.00033142519891793116,0.0001343386119007098,0.8748480791018536,cosine,8.0,7.733096233494628e-05,,,steplr,,,6.0,0.8284557692817811,COMPLETE
Fold 5,55,0.9792497154759915,384,3,256,0.4362523480256145,gelu,none,53,0.3943431980765167,0.020877358225819372,AdamW,0.00020824547838723065,3.281274259074987e-06,,SGD,0.00036098796225704066,0.00013598325509761396,0.8730679997920454,cosine,10.0,6.559182707209171e-05,,,steplr,,,6.0,0.84203396336545,COMPLETE
Fold 5,56,0.9727508785038548,384,3,256,0.3823472466378754,leaky_relu,none,51,0.40192538066162514,0.025635602355430553,AdamW,0.00024633541070378715,4.196634237022263e-06,,SGD,0.0005149242845118715,0.00013926602016026897,0.8715204200942123,cosine,10.0,8.516702410202006e-05,,,steplr,,,6.0,0.8616254520917468,PRUNED
Fold 5,57,0.980545617546225,384,3,128,0.44033753127657943,gelu,batch,53,0.3962603796932434,0.03148127519234985,AdamW,0.00019653270743165695,2.6613177104484543e-06,,SGD,3.050478495926927e-05,7.05343843993025e-05,0.8541400027162592,steplr,,,12.0,0.25377728618651263,steplr,,,6.0,0.8251313037556626,COMPLETE
Fold 5,58,0.9739284629636029,384,3,128,0.4442410271593811,selu,batch,46,0.3473404486793805,0.040619674152323544,AdamW,0.0003403550246829225,1.2530896421417809e-06,,SGD,3.067118339713198e-05,3.707127192815562e-05,0.8543821679329362,steplr,,,12.0,0.2280210693054697,cosine,8.0,1.5208793441580308e-05,,,PRUNED
Fold 5,59,0.9834829913278894,384,3,128,0.47988292582399034,gelu,batch,49,0.38368663883794185,0.031431174793636524,AdamW,0.00027421133540795516,1.9124629719096163e-06,,SGD,2.0719513217431033e-05,7.800105851636896e-05,0.8331801589057577,steplr,,,13.0,0.46504866063001654,steplr,,,6.0,0.8896312172411188,COMPLETE
Fold 5,60,0.9752291774985216,384,3,128,0.4798158640391231,gelu,batch,49,0.38390385088625506,0.03173307395087061,AdamW,0.000467342857419521,2.0719752630902437e-06,,AdamW,2.233347655004049e-05,7.040718511253475e-05,,steplr,,,13.0,0.4566901387266923,steplr,,,5.0,0.8979065784098966,PRUNED
Fold 5,61,0.9812888766120168,384,3,128,0.466687033420021,gelu,batch,52,0.3707549855086119,0.029901758081162993,AdamW,0.00017531355318852246,5.204543987809413e-06,,SGD,1.5833431914861165e-05,8.181068803801936e-05,0.8390161012327305,steplr,,,16.0,0.22503730776786218,steplr,,,6.0,0.7945531503588575,COMPLETE
Fold 5,62,0.9812237019701232,384,3,128,0.46258951681180527,gelu,batch,52,0.36125239177990204,0.03716636671796704,AdamW,0.00018154246970254197,4.971214821576521e-06,,SGD,1.3275646579086314e-05,7.548936059644917e-05,0.8318806083990015,steplr,,,16.0,0.24503484077113596,steplr,,,5.0,0.8280393617504639,COMPLETE
Fold 5,63,0.9826863940185078,384,3,128,0.4855154321628491,gelu,batch,52,0.3606221989505024,0.035758054391741366,AdamW,0.00029213764209065483,4.617828398948422e-06,,SGD,1.067095652309327e-05,7.060971671794956e-05,0.8280118935241951,steplr,,,16.0,0.23782714512724182,steplr,,,5.0,0.8259323940620714,COMPLETE
Fold 5,64,0.9834658692919543,384,3,128,0.4858197895903985,gelu,batch,50,0.3332640238332092,0.03620362344310636,AdamW,0.0002877373738498334,4.981243620183524e-06,,SGD,1.0423732766503766e-05,9.524309731705689e-05,0.8249143062077631,steplr,,,17.0,0.2142615056484134,steplr,,,5.0,0.892973735024942,COMPLETE
Fold 5,65,0.9819816098108282,384,3,128,0.48420538843418676,gelu,batch,52,0.32401056335529815,0.04314317736987998,AdamW,0.00028694864968994,4.71522659050781e-06,,SGD,1.0026311587514301e-05,3.1716428638893605e-05,0.8300694407899315,steplr,,,17.0,0.2203207545155708,steplr,,,5.0,0.8799016965835826,COMPLETE
Fold 5,66,0.9834420749556475,384,3,128,0.4843118644491286,gelu,batch,50,0.3291449686912695,0.04484580832315341,AdamW,0.0002997984781161806,6.2054779552428595e-06,,SGD,1.0095535636378548e-05,2.214670540543156e-05,0.8255667579646437,steplr,,,17.0,0.2250924446639635,steplr,,,5.0,0.8923227004947407,COMPLETE
Fold 5,67,0.9809900542758353,384,3,128,0.48852936376100903,gelu,batch,50,0.32577295501605,0.053613515326594176,AdamW,0.0003039307721605382,6.64382263195811e-06,,SGD,1.0323501929925572e-05,2.1211079844219466e-05,0.8237533210728145,steplr,,,17.0,0.2346776523601393,steplr,,,5.0,0.8990063757217956,COMPLETE
Fold 5,68,0.9836535568774103,384,3,128,0.46819961087607304,gelu,batch,51,0.33126163864994335,0.04408466791399577,AdamW,0.00043550364346907003,5.488483280229321e-06,,SGD,1.2819556821201219e-05,1.0289031659360511e-05,0.8352744426531772,steplr,,,17.0,0.20511335475993167,steplr,,,5.0,0.8639589793720073,COMPLETE
Fold 5,69,0.9689816716416585,256,3,128,0.48626753692802727,leaky_relu,batch,47,0.31408948710925694,0.04203119238650366,SGD,0.0006337224238625749,8.86963202708895e-06,0.8017944065434273,SGD,1.2773193653100908e-05,9.5644257245553e-06,0.8057526724209815,steplr,,,18.0,0.18173526135725,steplr,,,5.0,0.875018902792525,PRUNED
Fold 5,70,0.9794563937971722,384,3,128,0.4704986412675479,gelu,batch,50,0.3284641691984369,0.04625022323919273,AdamW,0.0005245261717141493,6.292802277795241e-06,,SGD,1.741539409827988e-05,1.1902548257631105e-05,0.8156699496872738,steplr,,,18.0,0.18172010567581712,steplr,,,7.0,0.8586277573968638,COMPLETE
Fold 5,71,0.9809458407787016,384,3,128,0.4993635804348058,gelu,batch,52,0.3327380146146223,0.037851866445883564,AdamW,0.00039228955208578034,5.13846166138849e-06,,SGD,1.3494911599532834e-05,5.813374011734217e-06,0.8366716263036712,steplr,,,16.0,0.2679323058819544,steplr,,,5.0,0.7866383871033029,COMPLETE
Fold 5,72,0.9825368636958743,384,3,128,0.4596899263606237,gelu,batch,48,0.3137114161798394,0.04575692908447862,AdamW,0.00029848896415524264,2.271642389438346e-06,,SGD,1.2142823037663264e-05,3.319016891472808e-05,0.8332505849595755,steplr,,,15.0,0.28548311791593556,steplr,,,5.0,0.8844526786933005,COMPLETE
Fold 5,73,0.9799539458386315,384,3,128,0.4819919552488137,gelu,batch,48,0.31684870828612455,0.0456717483361774,AdamW,0.00029779028776654446,1.462373827334823e-06,,SGD,1.1555724424132406e-05,3.2779004482731656e-05,0.8418959983206332,steplr,,,15.0,0.18970202494388963,steplr,,,6.0,0.8794053566244656,COMPLETE
Fold 5,74,0.9839328166940889,384,3,128,0.4598331092312801,gelu,batch,46,0.31209526705239254,0.05205133656452049,AdamW,0.0002667980981597211,2.4059130672273426e-06,,SGD,1.7670945945941906e-05,5.357587683279803e-05,0.8241842866074742,steplr,,,18.0,0.29434921406849424,steplr,,,6.0,0.8541146077010079,COMPLETE
Fold 5,75,0.9767729086912403,384,3,128,0.4573242809013075,gelu,batch,46,0.30953186542267347,0.05271593381327483,AdamW,0.0007448593266129385,1.9653201459950915e-06,,SGD,1.984502569145731e-05,2.5307824652979956e-05,0.8242114825532253,steplr,,,18.0,0.32928581502221554,steplr,,,5.0,0.8465277006649936,COMPLETE
Fold 5,76,0.9724328304365314,384,3,128,0.4854680189322957,relu,batch,44,0.301510054553991,0.05916578244421108,AdamW,0.0004084243267476032,2.3342610724778838e-06,,SGD,1.0071241768602562e-05,5.335802926791035e-05,0.8260373341451511,steplr,,,18.0,0.30865955509268084,steplr,,,6.0,0.8925373923662263,PRUNED
Fold 5,77,0.9747846595645111,512,1,128,0.42749466338149406,selu,batch,49,0.3353367162670902,0.04881950660311367,AdamW,0.0002608121891940116,3.829338304529755e-06,,SGD,1.1503191324391297e-05,4.009438998425236e-05,0.8148378951781291,steplr,,,17.0,0.41998741702457665,steplr,,,7.0,0.7540120955198928,PRUNED
Fold 5,78,0.9778550882667529,384,3,128,0.49934823454540256,gelu,batch,46,0.32072668768355245,0.04050870260839142,AdamW,0.00047591669147417995,1.563909558863031e-06,,AdamW,2.4675894304693532e-05,1.3185145234989955e-05,,steplr,,,14.0,0.1673609024684512,steplr,,,5.0,0.8547195470834901,COMPLETE
Fold 5,79,0.980475155567147,384,3,128,0.4478381450081635,gelu,batch,50,0.3442129998505557,0.044935034290187886,AdamW,0.00036100638340969693,2.8260703800172812e-06,,SGD,1.5047871034163347e-05,2.6427981972504137e-05,0.8291335568760092,steplr,,,17.0,0.2846156786638966,cosine,10.0,7.258965628226141e-05,,,COMPLETE
Fold 5,80,0.970751996387314,384,2,128,0.4712369407454321,gelu,batch,48,0.31207134596237196,0.059475170622185276,SGD,0.0002999549910758886,1.0555946929306437e-05,0.9085715346235292,SGD,1.8452270019939492e-05,4.734063571498592e-05,0.8190846452534853,steplr,,,19.0,0.28139081541498145,steplr,,,6.0,0.8150456707210745,PRUNED
Fold 5,81,0.9689158652824299,384,3,128,0.46273477820928316,gelu,batch,51,0.3053009592533545,0.0350304925860235,AdamW,0.00016211394277746257,7.216604040914145e-06,,SGD,1.5496998694631034e-05,9.06127685544159e-05,0.8409775818281915,steplr,,,15.0,0.1949599751062686,steplr,,,5.0,0.8742970256125793,PRUNED
Fold 5,82,0.9832045306768386,384,3,128,0.47431176764938787,gelu,batch,51,0.3316794747351776,0.05055446854941484,AdamW,0.00023861609251727732,3.3196417567378743e-06,,SGD,1.134510417985583e-05,2.948949436239657e-05,0.8418169079258074,steplr,,,17.0,0.21831634039320796,steplr,,,6.0,0.8001487028911958,COMPLETE
Fold 5,83,0.9792935420056951,384,3,128,0.4795809469071704,gelu,batch,54,0.3292364423677147,0.05326217105485042,AdamW,0.00023226079497019197,3.376922501294912e-06,,SGD,1.1866773067046103e-05,3.2846524219890726e-05,0.8453180143957538,steplr,,,17.0,0.15688204070335687,steplr,,,7.0,0.8444531515339465,COMPLETE
Fold 5,84,0.9731343313842651,384,3,128,0.45307442820525085,gelu,batch,49,0.33924702491323355,0.05012873650017145,AdamW,0.0002854918318840007,2.4360276314308577e-06,,SGD,1.4254819203743707e-05,1.9846632843119724e-05,0.8006078300516494,steplr,,,17.0,0.22829735342320623,steplr,,,5.0,0.8995370728731931,PRUNED
Fold 5,85,0.9812327544015291,384,3,128,0.4864660309237737,gelu,batch,47,0.32042384122498396,0.043543403476031084,AdamW,0.0003448611087597886,3.882337818779421e-06,,SGD,1.1472998921581252e-05,4.024901085255675e-05,0.8340151633889712,steplr,,,15.0,0.2859882059854924,steplr,,,6.0,0.7571447233177189,COMPLETE
Fold 5,86,0.9752246776679175,256,3,128,0.2247407239103305,gelu,batch,48,0.33186018772600434,0.06359492979048302,AdamW,0.0003836702237101812,1.8611911195501423e-06,,SGD,2.083693978693967e-05,6.131143576276364e-05,0.820160233586901,steplr,,,19.0,0.21533180458254544,steplr,,,5.0,0.8039351183537147,PRUNED
Fold 5,87,0.977413795872413,384,3,128,0.4285621869527212,gelu,batch,51,0.31671079742516195,0.05025447554001672,AdamW,0.0005649514741174478,3.13426209616887e-06,,SGD,1.7911678744171993e-05,6.158811022728885e-06,0.8282264106895654,steplr,,,18.0,0.5355879900142724,steplr,,,6.0,0.8721789961356936,PRUNED
Fold 5,88,0.9790269320171694,384,3,128,0.474245719884114,gelu,batch,45,0.3065230496854315,0.03856244871442524,AdamW,0.00046284659136358494,5.855075845401814e-06,,SGD,1.2563629218081033e-05,1.4485800993182507e-05,0.8095834616794937,steplr,,,17.0,0.4057303016632383,steplr,,,7.0,0.7746380748556801,COMPLETE
Fold 5,89,0.9746041487201886,384,3,128,0.3977256908607184,relu,batch,54,0.34257073708837577,0.05692903864711721,AdamW,0.00027185003201043697,1.6417864527736431e-06,,SGD,1.656975524604061e-05,6.0815649057553824e-05,0.8221849162468851,steplr,,,14.0,0.6870154709920098,steplr,,,5.0,0.8344532687548945,PRUNED
Fold 5,90,0.9831282984044218,384,3,128,0.45544472432064376,gelu,batch,50,0.3247612276584949,0.034850214995558224,AdamW,0.00022460631227215092,1.3008219036275835e-06,,SGD,1.0101403365876828e-05,2.242510180862495e-05,0.8460535761513506,steplr,,,19.0,0.30599441049585097,steplr,,,6.0,0.8758628076703661,COMPLETE
Fold 5,91,0.981133136495553,384,3,128,0.491139496549373,gelu,batch,52,0.32486898922730795,0.0357497189013298,AdamW,0.00022706159641469126,1.0989340248003226e-06,,SGD,1.008513336987011e-05,2.397799910977999e-05,0.8308950580564378,steplr,,,19.0,0.30268904232407234,steplr,,,6.0,0.8759606639626043,COMPLETE
Fold 5,92,0.97467682003308,384,3,128,0.4454350817651867,gelu,batch,50,0.34941163325946284,0.04822689878932584,AdamW,0.0003212366380422278,1.2512403390525701e-06,,SGD,1.3965054034525887e-05,0.00010476062037110772,0.8444509422853393,steplr,,,16.0,0.13358979185939618,steplr,,,19.0,0.847756638305575,PRUNED
Fold 5,93,0.983711817649242,384,3,128,0.4615878166661854,gelu,batch,50,0.3226159343305001,0.03971628193914309,AdamW,0.00024227487647263273,2.3677828532725404e-06,,SGD,1.1094921511728841e-05,3.0471791439308113e-05,0.8345444683453804,steplr,,,19.0,0.36452111263057163,steplr,,,5.0,0.8155793851554552,COMPLETE
